# x,f(x)
6.6145,-2.4100
8.1533,0.7675
2.7371,-2.6712
8.7961,2.8211
8.2996,1.3138
3.3383,-2.6573
2.3381,-1.5487
5.4586,2.3210
6.8721,-2.9885
2.8446,-2.8056
3.6308,-1.6638
1.9087,0.4040
0.6248,2.4528
5.7155,1.2704
0.2111,1.1038
3.2813,-2.6720
2.3837,-1.6726
9.4186,2.3852
2.6752,-2.5431
1.9473,0.2989
0.1726,0.9193
8.4720,2.1351
7.8995,-0.3794
0.4649,2.0113
2.4653,-1.9057
9.4457,2.4079
3.5498,-1.8705
8.5095,2.1379
6.7519,-2.8274
5.8479,0.5177
8.0226,0.0249
3.1172,-3.0719
4.1588,0.7003
4.7516,2.9392
5.6687,1.4777
7.3139,-2.4650
1.5542,2.0787
8.7496,2.8633
6.6386,-2.4567
8.3444,1.5444
5.6815,1.4172
2.5391,-2.1688
5.5849,1.8431
4.9591,2.9413
4.7650,2.8402
9.5359,2.0105
8.6553,2.5257
5.8714,0.5757
5.3283,2.5924
5.4679,2.3825
0.1712,0.7528
2.2449,-1.0829
9.0582,3.0361
5.0449,3.0810
6.0358,-0.0926
2.9224,-2.7928
3.9386,-0.4120
8.7380,2.8010
3.8555,-0.4015
7.8960,-0.3704
3.8374,-0.7092
2.7727,-2.8891
5.6146,1.7564
2.0766,-0.2676
4.9567,2.9285
2.4162,-1.9016
1.8745,0.4800
9.5567,1.9376
7.3514,-2.5365
3.3536,-2.5743
1.6520,1.5299
0.3338,1.3926
9.0476,3.0908
4.2864,1.1878
0.5728,2.7072
9.5151,1.9789
2.3799,-1.8209
2.3531,-1.5481
6.5862,-2.2898
5.1854,2.9027
3.2368,-2.7642
5.6527,1.6168
8.1803,1.0229
7.0234,-3.0877
2.0061,-0.0144
5.2120,3.0195
4.7117,2.8233
4.2427,1.0649
5.6437,1.5897
8.8827,2.8632
2.3013,-1.2734
9.1974,2.8160
9.3264,2.6809
5.9440,0.4548
6.3492,-1.4622
3.7363,-1.3360
1.6982,1.3665
7.0777,-3.1495
0.1090,0.4628
3.9414,-0.2859
7.6544,-1.5154
8.0002,0.1476
0.6099,2.4972
1.0519,3.0673
5.7210,1.2994
5.6592,1.4481
2.5200,-2.3487
0.7834,2.7228
1.8301,1.0285
3.1992,-2.7827
5.8716,0.7250
0.5461,2.2273
6.1301,-0.4856
4.3516,1.7575
7.7228,-1.3477
6.4831,-1.9783
9.7912,1.0258
4.8516,2.9065
4.8794,3.0950
6.3220,-1.2928
3.9362,-0.2957
8.2375,1.0399
7.4132,-2.1273
0.6934,2.6138
1.0145,3.1684
9.2691,2.8466
0.4314,1.8637
1.2663,2.7108
0.2833,1.2201
1.6288,1.6790
5.8413,0.7384
6.2401,-1.1674
7.3836,-2.5167
0.4187,1.9309
4.8469,2.9392
5.3264,2.6276
1.9347,0.4976
0.0938,0.5126
4.4865,2.0337
0.7902,2.7572
1.6492,1.5129
5.3825,2.4706
7.8657,-0.6420
7.0664,-3.0061
3.3109,-2.5697
0.6266,2.4164
7.8015,-1.0136
2.6466,-2.5989
5.2954,2.5720
2.9370,-2.9922
7.3253,-2.5671
8.1774,0.8164
2.3686,-1.6175
5.1846,2.8028
4.0759,0.4700
6.3673,-1.7541
8.8133,2.5674
1.0712,2.9916
7.3894,-2.6258
6.7348,-2.8185
2.8955,-3.0227
2.7581,-2.8753
1.1939,2.6045
9.3578,2.4580
8.4414,1.8075
5.0389,3.0171
9.3170,2.7206
8.4715,2.1106
9.5437,1.9251
4.9696,2.9749
2.7594,-2.7780
8.4695,2.0427
0.6491,2.3820
7.5624,-2.0010
0.6963,2.6793
8.3553,1.5651
3.8331,-0.9372
7.4269,-2.4217
7.3433,-2.7448
1.6489,1.4582
2.0783,-0.4346
4.6586,2.4436
0.7079,2.6894
5.4504,2.2174
1.8846,0.4504
9.8180,0.6976
5.2243,2.7672
3.8000,-0.8788
6.1191,-0.5531
2.2706,-1.2222
9.8867,0.5006
7.2442,-2.6262
9.8850,0.5911
5.7311,1.1691
1.8036,0.7036
4.5218,2.0709
8.1891,0.8717
7.8390,-0.7650
8.4815,2.0997
9.6559,1.5498
5.0622,2.8839
4.6800,2.5920
8.4915,2.0516
7.8805,-0.4623
8.1723,0.9394
3.2370,-2.7502
6.1674,-0.4547
1.5135,1.9435
1.9665,0.1042
4.0560,0.1573
7.7505,-1.2301
4.6774,2.6317
0.7052,2.8234
1.4205,2.4381
4.9965,3.0403
3.4585,-2.1047
6.0634,-0.1985
1.6784,1.6122
6.2482,-1.0936
9.1630,2.9060
2.1213,-0.5384
7.0342,-3.1309
6.5611,-2.3004
7.9823,-0.0152
9.4010,2.4738
2.0042,-0.1171
2.1347,-0.5252
8.0537,0.1651
4.9822,2.9238
2.4289,-1.7225
5.4473,2.2998
1.2637,2.8102
8.5176,2.1643
4.9444,2.9003
4.7320,2.7889
6.6518,-2.4922
5.4314,2.2861
2.2145,-1.0322
2.0764,-0.4637
6.4122,-1.9474
9.0305,2.9973
0.5298,2.2623
4.7497,2.9229
7.0201,-2.8990
4.1438,0.4591
9.0032,2.8420
6.1418,-0.6485
4.6911,2.7650
0.6868,2.4993
7.4227,-2.3892
3.0540,-2.9354
4.7206,2.7133
5.3341,2.4929
1.7173,1.2959
4.9481,2.8588
5.1289,2.9985
2.3501,-1.6684
5.6226,1.7063
0.5667,2.4158
5.0984,2.8888
4.7548,2.7094
8.3604,1.6330
6.1594,-0.9293
2.8623,-3.0810
1.3020,2.7595
0.5433,2.1247
1.3557,2.4835
4.7034,2.7654
8.8557,2.8701
1.3835,2.2723
8.0024,0.0331
3.5381,-2.1784
1.8593,0.5934
6.4434,-1.8761
8.6247,2.6063
5.5977,1.8773
8.8061,2.8954
4.6407,2.6446
8.2103,0.9566
2.1513,-0.6546
7.4826,-2.1435
8.7529,2.8352
7.7619,-1.1417
3.2241,-2.8212
9.4948,2.0358
9.2735,2.7314
4.3399,1.5978
4.4734,2.0918
7.4730,-2.0934
9.1414,2.8923
4.8583,2.9448
2.8341,-2.8042
7.4754,-2.2792
9.9707,0.0319
9.4473,2.1698
2.5252,-2.0988
4.3157,1.5245
3.2401,-2.7622
2.8537,-2.8076
2.9515,-2.7616
9.6369,1.4991
1.8813,0.5574
9.0538,3.2214
7.8644,-0.5705
0.1768,0.5822
5.5380,2.0933
6.9541,-2.8621
8.1790,0.8331
4.5006,2.2372
2.8890,-2.9228
4.8208,3.0533
2.3251,-1.4135
0.8921,2.9367
5.4483,2.2167
6.6406,-2.3656
8.0679,0.4116
6.1953,-0.8563
1.7868,1.1376
2.8814,-2.9180
4.5928,2.4401
7.8420,-0.9845
1.1791,2.9624
5.8250,0.7619
8.7289,2.7945
4.5995,2.4999
0.0880,0.3507
6.8472,-2.8667
5.0458,3.0617
8.2319,0.9833
3.2607,-2.7562
0.1425,0.6711
2.8585,-2.7509
7.5290,-2.0269
5.1238,2.9845
1.1984,2.8125
2.8896,-2.9427
2.4614,-2.0463
4.7444,2.8913
3.2751,-2.6702
4.1267,0.6607
8.8420,2.7644
6.2881,-1.4801
4.4821,2.0856
7.6607,-1.5179
4.5781,2.3493
5.8764,0.4739
7.6802,-1.4098
9.8551,0.7294
0.6550,2.6045
9.0905,3.0378
7.6497,-1.6275
1.1034,2.9052
7.6920,-1.4946
0.7504,2.9644
8.3560,1.5231
4.0688,0.3124
0.9380,2.9405
2.9702,-3.0118
9.4658,2.2670
7.7586,-1.0492
4.5883,2.5041
5.6753,1.4050
0.5216,2.1362
3.4203,-2.3573
7.5892,-1.6577
0.9967,3.0694
1.3780,2.5946
9.5245,2.0084
6.7841,-2.8934
5.4718,2.3080
9.8369,0.6602
0.6477,2.5108
7.5204,-2.1574
8.0053,0.1263
7.0680,-3.0371
5.1813,2.8206
3.8660,-0.8517
8.6631,2.5248
2.8433,-2.8083
6.4450,-2.0314
4.5273,2.1342
4.3404,1.6049
9.1039,2.9082
8.7348,2.7595
4.9785,2.9096
1.5526,1.9996
9.3044,2.5482
0.4171,1.8164
5.7067,1.3289
0.8495,3.0213
9.7133,1.4617
0.9308,2.9892
8.9636,3.1259
5.6557,1.5898
9.6755,1.5329
1.2268,2.9603
5.0191,3.0051
4.8395,2.9202
2.2070,-0.9979
3.8923,-0.5300
2.7354,-2.8138
3.5863,-1.7306
1.5810,1.8783
8.3855,1.6969
7.9825,0.0140
8.8170,3.0980
4.7318,2.6450
8.1843,0.9514
5.5202,1.9115
3.8971,-0.3584
8.4482,1.8689
8.8296,2.9950
3.7739,-1.1087
1.5645,1.9185
3.3627,-2.5712
1.4055,2.4873
7.3248,-2.6148
8.3616,1.6900
2.9885,-3.0488
3.7908,-1.0686
0.5945,2.3787
7.2923,-2.6132
1.3699,2.5652
4.8456,3.1895
6.1795,-0.8125
9.8439,0.8195
3.8297,-0.6172
3.6038,-1.7507
5.3469,2.5433
7.7992,-0.9014
2.9459,-2.9961
6.7748,-2.8718
8.1656,0.8646
4.7676,2.9791
3.2828,-2.8754
1.2925,2.6782
2.9931,-2.9298
7.0040,-3.0555
9.7265,1.1178
7.0673,-3.0448
7.4138,-2.4342
1.8411,0.6542
4.6483,2.5552
0.3681,1.5287
8.4708,2.1009
9.2414,2.6243
7.0778,-3.0873
5.8789,0.5337
0.6734,2.5578
6.3930,-1.6951
9.6632,1.4740
9.1491,2.9439
3.2863,-2.8519
0.1282,0.6313
5.1330,3.0287
2.3886,-1.7468
2.0811,-0.3104
2.1416,-0.6196
7.7455,-1.0124
2.9054,-2.9292
2.1665,-0.7559
7.1400,-2.9851
7.4292,-2.3486
3.3114,-2.5972
6.6617,-2.6766
1.9420,0.3452
6.8380,-2.8576
5.7140,1.3639
7.3237,-2.6516
6.1770,-0.9091
0.6047,2.4883
5.3009,2.5799
7.7711,-1.0951
4.6277,2.3816
5.9263,0.2235
2.9183,-2.8874
6.6911,-2.6508
9.7904,0.9786
5.8362,0.9466
4.4282,1.6781
3.3364,-2.5037
4.6981,2.5746
8.4071,1.8034
0.9850,2.9803
9.1355,2.9824
7.7669,-1.0093
2.5935,-2.3677
1.4105,2.3957
5.1107,3.0011
5.5687,1.7400
9.1001,2.9785
3.6566,-1.5741
6.9217,-3.1860
6.1298,-0.8022
0.4549,1.9068
9.4282,2.3473
1.9404,0.3317
1.1447,2.9587
9.6759,1.3236
3.9810,-0.1296
9.9059,0.3512
3.5696,-1.7841
4.5864,2.4308
7.4061,-2.5127
8.7716,2.7743
2.2884,-1.1693
3.9289,-0.2176
4.2946,1.3671
1.4022,2.4986
1.2205,2.6525
0.2767,1.1990
1.6138,1.6313
6.1017,-0.5073
2.3770,-1.6152
1.0726,2.9178
8.6228,2.5781
2.8645,-2.7823
0.0237,0.0856
2.3935,-1.5556
7.2966,-2.7947
3.7142,-1.2134
9.1862,2.8899
4.9350,3.1670
2.0429,-0.2574
7.2188,-2.8475
3.4714,-2.3298
1.3962,2.3722
5.5636,1.8654
2.7302,-2.6288
9.5776,1.8911
9.8468,0.8307
9.7339,1.2245
3.9883,0.0771
5.2538,2.7090
3.3931,-2.4021
6.6720,-2.6757
3.0347,-3.1753
6.3744,-1.7044
2.7383,-2.7689
2.9731,-2.7627
0.7596,2.7703
4.6144,2.3816
9.2138,2.8626
3.0130,-2.8949
3.2381,-2.7611
0.0235,0.2046
9.1082,3.0797
1.2917,2.8055
5.2088,2.7983
5.9564,0.0866
8.4211,2.0079
8.1591,0.5997
3.9493,-0.3604
5.8285,0.8254
2.5843,-2.2008
3.0291,-3.1458
6.0072,0.2504
9.4742,2.0673
5.2832,2.7248
4.9359,3.0673
6.5091,-2.1955
1.4729,2.2337
2.8880,-2.9868
4.7054,2.6661
5.9334,0.2738
3.0744,-2.9903
8.6612,2.5936
8.1792,0.7364
5.6893,1.5219
8.2502,0.9387
7.6830,-1.4008
5.3978,2.3450
5.8016,0.8400
8.9269,2.9850
4.8338,2.8817
7.9047,-0.3952
7.0025,-3.0538
1.0447,2.9544
7.4702,-2.2030
5.6569,1.5901
0.1812,0.6573
8.6385,2.5546
0.8631,2.8546
5.4203,2.3373
7.8341,-0.8199
3.2683,-2.6633
3.2912,-2.7330
5.7773,1.1128
0.1836,1.0553
0.8312,2.8887
0.2962,1.4218
8.3834,1.8066
5.3548,2.6194
0.4903,2.1467
0.5950,2.3815
0.3848,1.7325
8.3314,1.4532
3.2643,-2.7364
4.7917,2.8966
3.9841,-0.1675
9.3349,2.6477
1.7888,1.0155
6.9993,-2.9868
2.6945,-2.5471
3.8464,-0.6952
5.0323,2.9159
5.2107,2.8336
2.4439,-1.9679
9.5636,1.7871
2.2793,-1.4148
2.9963,-3.0661
8.6512,2.6617
8.9824,2.8392
8.6583,2.4109
2.7370,-2.7332
8.3061,1.4564
0.8664,3.0071
1.5569,1.8682
7.7453,-1.1330
4.2875,1.2606
8.6316,2.4942
4.0093,0.0277
1.4150,2.5390
2.3127,-1.4858
4.5931,2.5593
2.8830,-3.0504
3.0293,-3.0045
4.2283,0.9448
2.7333,-2.6605
2.9453,-3.0054
0.4372,2.0068
4.9578,3.0428
7.6707,-1.5414
8.8417,2.7612
8.6395,2.5665
4.5368,2.1730
4.4288,1.7189
0.4114,1.7178
6.3677,-1.7024
8.6654,2.6378
5.5171,2.0443
5.6631,1.5928
4.8365,2.8720
6.7941,-2.9252
7.6622,-1.4079
9.5789,1.9787
6.4410,-1.8162
0.5100,1.9619
6.4797,-2.1182
4.5738,2.2454
6.2628,-1.1535
4.5537,2.2604
7.7130,-1.4534
1.7810,0.9982
9.9178,0.3772
3.6229,-1.7688
5.4400,2.2997
0.8277,2.9445
4.6403,2.4534
3.9446,-0.1736
5.9473,0.2091
0.6069,2.4911
0.9967,2.9527
0.4290,1.7294
7.9962,0.0953
2.9973,-3.2600
2.2617,-1.0941
6.9800,-3.1076
8.3960,1.7339
3.2468,-2.9263
0.2029,0.9432
5.7344,1.2780
4.2913,1.2785
5.1929,2.6817
7.7204,-1.2176
5.5943,1.7084
4.9880,2.9059
8.6700,2.6234
1.0205,2.9832
4.2483,1.0972
9.5471,2.0030
4.7030,2.8132
5.3246,2.4656
2.7389,-2.8387
3.0780,-2.9318
2.7744,-2.8240
9.6159,1.5693
6.8734,-2.8234
3.5113,-2.0016
8.3950,1.6256
1.6117,1.7218
3.7808,-1.0195
3.8258,-0.7702
1.8857,0.5247
0.4727,2.0709
7.4379,-2.4735
8.3120,1.3443
1.9402,0.2857
3.7242,-1.3034
0.1770,0.8847
1.9440,0.2761
4.5515,2.3689
6.0781,-0.2541
5.6475,1.5375
5.0228,2.9703
8.9851,3.0113
1.1132,3.0357
0.6537,2.7056
6.1143,-0.4833
3.5790,-1.8797
8.2756,1.2487
5.5739,1.9078
2.4115,-1.8182
7.3700,-2.5888
8.3664,1.7260
9.6639,1.4763
7.2430,-2.8597
4.9463,2.9997
2.2691,-1.2812
0.6302,2.6215
2.5059,-1.9859
3.8415,-0.7015
2.0266,-0.1021
7.9976,0.0569
9.6926,1.2846
9.1555,2.7860
8.2687,1.2311
8.6516,2.5320
6.0699,-0.2853
9.8828,0.5780
5.4928,2.1946
4.1121,0.4107
5.6356,1.4583
3.1575,-2.8501
7.3963,-2.3621
9.1788,2.9846
6.0960,-0.4610
4.7475,2.8186
3.7815,-1.0902
7.1472,-2.9542
4.5887,2.4166
1.2125,2.8893
5.7745,1.1022
5.6154,1.7725
9.9086,0.3471
4.6010,2.3960
2.7675,-2.9592
3.4806,-2.1062
9.8513,0.6565
6.4413,-1.9238
6.7290,-2.5100
7.1874,-2.9458
7.4329,-2.2842
2.3844,-1.9480
5.0479,3.0000
4.5002,2.0483
7.9672,-0.1646
0.5376,2.2213
0.3250,1.5294
5.2799,2.6585
8.7026,2.6308
1.0772,2.8553
3.3092,-2.7548
8.6233,2.4780
3.0405,-2.9629
6.4940,-1.9863
0.7063,2.6959
5.6917,1.3925
1.5900,1.7753
9.6352,1.5249
3.8219,-0.9517
7.0772,-2.9321
3.5903,-2.0134
3.3603,-2.3543
4.9855,3.1458
9.8869,0.5928
9.9642,0.1867
1.0592,3.1429
2.3825,-1.5892
5.2646,2.7837
7.9689,-0.0523
3.9694,-0.0407
6.8594,-2.9968
4.0263,0.2084
9.6049,1.9561
6.6042,-2.3936
4.9924,3.0789
5.9694,0.2230
3.7311,-1.2960
6.2561,-1.1972
8.6455,2.3681
1.0749,3.0027
8.4922,2.1036
4.4749,2.0294
2.1248,-0.7214
1.6486,1.6181
3.2812,-2.7017
5.7773,1.0222
3.2646,-2.7796
7.6409,-1.5702
3.7131,-1.3273
9.0985,2.7629
6.1090,-0.4732
5.8138,0.9413
5.6382,1.6622
8.0269,-0.0058
2.1484,-0.4986
6.0376,-0.1658
6.3628,-1.7448
9.3777,2.5538
5.3803,2.5296
1.5682,1.7756
1.4013,2.3408
4.2441,1.0650
6.5628,-2.3142
4.4248,1.7769
1.2657,2.6272
6.0005,-0.0738
8.5879,2.4284
2.8559,-2.9647
3.7644,-0.8235
4.8858,2.9636
1.1630,3.0072
4.9782,2.9941
4.7063,2.7521
4.5640,2.6034
4.0527,0.2920
6.7564,-2.9634
2.2777,-1.3208
6.6599,-2.7243
5.8789,0.5056
9.1593,3.0203
6.3108,-1.2912
2.4892,-2.0369
8.6005,2.4290
8.9188,3.0606
3.1878,-3.0117
7.3996,-2.4394
8.6061,2.4696
8.9929,2.9796
6.1962,-0.7407
6.5017,-2.0173
8.8122,2.7244
9.6126,1.6119
4.7157,2.6509
5.5128,1.9713
6.8507,-2.7922
8.7207,2.7245
3.8404,-0.6703
5.5908,1.7377
5.1971,2.8752
4.5950,2.4544
5.1139,3.0279
2.7683,-2.9274
5.0484,2.8436
4.7334,2.7236
8.4797,2.1272
7.6602,-1.5311
9.5425,1.8575
0.2271,0.8545
1.3104,2.6579
2.7354,-2.7439
5.4744,2.1794
1.8068,1.2195
1.2829,2.7417
2.4818,-2.1616
6.7593,-2.7629
5.7614,1.0802
6.0679,-0.2758
6.1061,-0.6927
4.9641,2.8934
9.2968,2.7918
3.2446,-2.8460
3.2288,-2.8798
0.2249,1.0740
6.5768,-2.3338
4.9350,3.0586
1.0434,2.9642
3.7742,-1.0533
1.6101,1.8350
1.5916,1.6849
6.6657,-2.3922
3.6562,-1.6357
9.4649,2.3156
7.2318,-2.7546
5.9240,0.2767
4.2831,1.3706
9.1208,2.8644
1.7643,1.2376
7.1907,-2.9072
5.7458,1.2763
6.9757,-2.9032
0.6980,2.6505
4.7379,2.7461
6.4421,-1.8754
0.3282,1.6077
8.4595,2.0055
0.2488,0.9648
4.0186,-0.1107
2.0751,-0.4327
2.2845,-1.3858
3.4613,-2.2275
1.2269,2.8836
5.1598,2.8202
4.6659,2.6250
5.7294,1.0295
4.3132,1.4194
9.0649,2.8334
6.3978,-1.7296
4.5814,2.3322
1.5098,2.1312
3.9162,-0.4901
6.4296,-1.8792
7.6025,-1.8236
3.3179,-2.7329
9.4338,2.3039
9.0039,2.9664
1.9009,0.3818
0.0850,0.3651
7.4488,-2.3022
2.5059,-1.9531
8.4452,1.9077
9.7519,1.0586
5.5584,1.9743
6.1143,-0.3853
9.8303,0.7701
9.6916,1.3656
6.8764,-2.7642
4.2037,1.0014
0.6640,2.7861
2.4766,-2.0467
3.7697,-1.1718
0.8812,3.0152
8.0247,0.0414
6.4800,-2.0519
9.5977,1.6271
4.1777,0.8817
7.8033,-0.9401
3.2730,-2.6688
0.1340,0.6791
4.1049,0.5407
9.3453,2.5388
2.7520,-2.6944
1.2624,2.7346
0.2861,1.2462
2.3430,-1.4975
7.6292,-1.5790
6.2968,-1.4003
8.6869,2.5655
8.0473,0.3585
0.8262,2.7327
6.7978,-2.8501
7.7426,-1.1262
3.5676,-1.9083
3.0406,-3.0486
2.1720,-0.7893
0.2056,0.9572
9.5135,2.1671
6.6750,-2.7347
0.2727,1.3492
3.1942,-2.9360
2.3336,-1.6138
4.6224,2.5323
3.5578,-1.8401
6.4759,-2.0304
9.5586,1.8205
7.3788,-2.5245
9.6603,1.6775
4.1265,0.5343
0.6766,2.6755
3.2976,-2.7447
4.8844,3.1899
7.7878,-1.0329
1.4682,2.3524
7.4068,-2.4102
3.8482,-0.7601
5.3317,2.6728
0.4348,1.9458
0.9152,3.0366
8.6437,2.4669
2.7244,-2.7294
9.9408,0.2405
4.1177,0.5064
2.7532,-2.6842
1.4444,2.3219
4.9440,2.9406
0.5017,2.0386
3.7987,-0.9277
5.5259,2.0098
6.7086,-2.6623
0.1470,0.5857
8.1632,0.8490
3.5215,-1.9898
4.8729,2.9994
8.7882,2.9533
2.4894,-1.8829
9.3646,2.5856
0.1958,0.9530
1.4066,2.3963
1.3301,2.5230
2.6487,-2.5060
6.1675,-0.6158
6.9572,-3.0305
6.8120,-2.8930
6.6606,-2.5440
1.8232,0.8563
4.4066,1.9342
5.2987,2.7171
0.0651,0.3171
8.4077,1.7902
6.1576,-0.5992
8.1417,0.6380
1.7509,1.1536
9.2868,2.7995
5.2650,2.8653
7.7948,-0.8801
2.8558,-2.8184
9.4410,2.3668
1.6377,1.5927
1.6949,1.2483
9.0735,3.0250
4.2941,1.2651
4.8491,2.8249
6.4644,-2.0559
7.7062,-1.3043
2.6958,-2.4797
1.6376,1.4785
7.1072,-2.9268
0.2754,1.2297
7.7741,-1.0663
7.6806,-1.5035
7.1811,-2.9001
4.0066,0.0153
5.2772,2.8883
1.4072,2.3682
4.0737,0.4038
4.9988,2.9271
9.4786,1.9765
8.2492,1.2277
3.1954,-2.8080
8.5260,2.1154
7.9257,-0.5602
4.3884,1.6454
8.4009,1.7621
7.4466,-2.1584
5.4313,2.2907
6.2877,-1.3179
2.5674,-2.5028
3.7170,-1.3666
1.6488,1.6597
0.7245,2.5003
1.7023,1.2064
1.8568,0.6076
2.5674,-2.4888
5.6640,1.3126
2.1657,-0.9685
4.8207,2.8672
0.3695,1.4630
6.4445,-1.9733
9.0965,2.8878
7.3698,-2.3918
5.6710,1.3394
4.2802,1.1604
5.5513,1.7993
1.5099,2.2370
3.3864,-2.3355
9.2631,2.5966
8.3990,1.7552
9.7117,1.4091
8.0205,-0.0034
9.0724,3.2389
7.3481,-2.4476
4.7928,2.8645
2.5653,-2.3502
3.9720,-0.2556
9.0419,2.9682
4.7105,2.6205
4.2652,1.3208
0.1989,0.9463
7.9110,-0.4255
4.9790,3.1163
2.3651,-1.5219
4.3610,1.5827
1.3906,2.4303
2.6782,-2.5945
2.9257,-2.9970
0.6167,2.6479
6.4677,-2.0788
3.8850,-0.4708
1.4866,2.2370
9.0616,3.0077
7.8541,-0.4723
2.3261,-1.2960
2.5869,-2.6156
6.0264,-0.1049
7.1396,-3.0908
9.3313,2.6182
5.0741,2.8678
2.2488,-1.1678
6.5644,-2.1783
9.2198,2.8538
7.8596,-0.6226
6.0180,-0.1857
9.4988,2.2156
1.9900,-0.0741
6.7536,-2.8819
7.7458,-1.2231
1.9082,0.4874
7.5177,-2.3596
0.4291,1.9094
8.9203,3.0359
2.2339,-0.9390
1.3821,2.5667
1.5709,1.8808
9.1982,2.8719
5.7931,0.9586
9.2712,2.7017
8.6430,2.6267
1.4711,2.1489
5.5219,1.9212
7.9807,-0.0506
1.6124,1.6294
5.7194,1.2991
7.9758,0.0680
1.4489,2.2835
4.7913,2.7208
8.2279,1.1727
1.4775,2.0912
4.9773,2.9507
3.9850,-0.0905
2.2644,-1.1979
2.8905,-2.8869
9.6967,1.3546
3.1925,-2.8761
3.5628,-1.8766
1.8399,0.6545
4.9515,2.9601
4.2030,0.9050
9.3737,2.4004
7.8231,-0.8412
5.4645,2.2181
9.3382,2.4853
3.4585,-2.2182
8.0534,0.1229
8.7786,2.7787
5.8288,0.7515
4.7623,2.8152
6.3166,-1.4482
1.1619,3.0166
2.4055,-1.8649
2.6211,-2.5665
5.1834,2.9114
5.6842,1.4739
6.0020,0.1055
4.2307,1.1437
3.7927,-0.8938
7.1807,-3.0800
0.0433,0.0978
4.3471,1.4675
4.8866,2.9986
5.5657,1.7540
4.0235,0.1917
3.8518,-0.6665
8.6802,2.5335
2.7378,-2.8174
2.4182,-1.8676
0.0849,0.3169
3.5004,-2.1458
3.7445,-1.0229
9.0351,2.8559
3.1185,-2.7136
3.2412,-2.8009
7.7655,-1.2532
7.3135,-2.6909
1.7970,0.9110
3.5676,-1.7344
8.7925,2.8169
9.2911,2.6582
0.5871,2.5997
9.3565,2.4952
8.4163,1.8867
5.2550,2.8205
0.6694,2.6448
6.2976,-1.3265
9.6430,1.4959
8.0813,0.4855
4.8238,2.6834
7.4263,-2.4088
6.8551,-2.8922
8.7207,2.5994
5.3505,2.4547
9.2815,2.5692
5.5189,2.1030
7.8338,-0.8429
0.8009,2.7996
4.4171,1.7947
6.0003,0.0570
1.7537,1.1132
0.3019,1.1873
3.2575,-2.7617
7.4123,-2.4027
0.8185,2.8072
3.8575,-0.7707
6.0295,-0.0157
7.6553,-1.5650
4.3191,1.4358
5.0974,3.0921
5.5582,2.0996
0.9996,3.1086
9.1076,2.7707
7.1416,-2.8700
0.8038,2.6876
3.2131,-2.5794
7.4357,-2.2819
5.3392,2.5011
7.3577,-2.5424
7.6323,-1.7268
4.6680,2.7791
2.0501,-0.3014
5.0435,3.1014
4.8615,2.9047
6.1030,-0.4586
1.6652,1.4999
1.2214,2.8666
5.8642,0.6221
4.1992,0.8785
2.8092,-2.7021
3.1296,-3.0367
0.1413,0.4380
4.5878,2.3542
6.2005,-1.1138
8.2147,0.9766
9.8616,0.6867
5.5409,2.1352
5.8711,0.4256
0.2778,1.1088
3.1215,-2.9230
3.4929,-2.2122
5.6756,1.4330
7.0186,-2.8806
1.5979,1.7726
7.2933,-2.6148
1.9718,0.1723
7.7259,-1.3349
2.3822,-1.6505
4.1387,0.7775
4.4732,2.1422
7.5349,-2.1135
0.6493,2.5370
8.8223,2.7143
8.5482,2.2229
0.5745,2.2591
6.5966,-2.3323
2.4233,-1.9044
1.8105,1.0448
5.2352,2.8533
9.4286,2.3937
1.9429,0.1680
5.8164,0.9440
5.7242,1.2501
1.4103,2.4661
2.0059,0.0848
8.2503,1.3164
4.3631,1.6728
1.5847,1.8480
6.0765,-0.4140
1.5832,1.9373
2.1223,-0.5881
3.3904,-2.3503
1.4808,2.3285
1.1509,2.8615
6.6307,-2.3460
2.5835,-2.4563
7.3668,-2.6919
8.5332,2.3090
7.8488,-0.7611
8.5323,2.1645
5.0037,2.9433
4.7503,2.7893
7.6254,-1.4607
1.4689,2.2233
3.6988,-1.1558
7.5842,-1.7939
5.3471,2.5115
6.7564,-2.8385
9.7030,1.3537
0.2005,1.0347
2.5176,-1.9711
1.7373,1.1234
1.2879,2.7630
8.3592,1.6297
6.8950,-3.0206
4.2396,1.0317
5.6015,1.9362
1.8145,0.7528
3.4730,-2.1042
6.5342,-2.1347
3.9742,-0.0770
4.5483,1.9958
5.3431,2.4729
2.4261,-1.7956
2.5544,-2.2192
0.9617,2.9805
6.0120,-0.0184
9.9520,0.1855
2.2711,-1.1774
4.0983,0.4094
6.0875,-0.4511
0.1267,0.5105
8.6159,2.3620
6.5145,-2.1635
3.0351,-2.8139
9.0772,3.2191
6.6053,-2.6342
8.1046,0.3599
7.8556,-0.6579
4.1965,0.8937
4.9807,2.9556
5.0091,2.9609
4.3479,1.5425
4.9020,3.0757
6.9043,-2.9120
9.4101,2.4347
1.0098,2.8816
8.4689,2.1489
7.4009,-2.2627
0.1068,0.5720
1.3570,2.3443
4.6806,2.7239
3.1332,-2.9241
4.8376,2.8240
3.6530,-1.5241
5.5617,1.8468
8.6907,2.6622
4.7318,2.7803
0.3349,1.4711
6.8085,-2.9863
7.6602,-1.6086
4.3868,1.7518
6.5464,-2.3457
5.3823,2.4200
8.3924,1.7066
4.4636,1.9826
1.4963,2.1004
1.0688,2.8421
2.4669,-1.9228
